"ID";"Vermogensklassen";"KenmerkenVanHetHuishouden";"Perioden";"Aantal_1";"AantalPersonen_2";"Totaal_3";"Gemiddeld_4";"k_50ePercentielMediaan_5"
"38655";"6059";"  36";"2012JJ00";"28";"2.4";"8.4";"303";"296"
"38656";"6059";"  37";"2006JJ00";"8";;;;
"38657";"6059";"  37";"2007JJ00";"8";;;;
"38658";"6059";"  37";"2008JJ00";"8";;;;
"38659";"6059";"  37";"2009JJ00";"8";;;;
"38660";"6059";"  37";"2010JJ00";"8";;;;
"38661";"6059";"  37";"2011XX00";"8";;;;
"38662";"6059";"  37";"2011JJ00";"9";;;;
"38663";"6059";"  37";"2012JJ00";"9";;;;
"38664";"6059";"  38";"2006JJ00";"18";;;;
"38665";"6059";"  38";"2007JJ00";"17";;;;
"38666";"6059";"  38";"2008JJ00";"17";;;;
"38667";"6059";"  38";"2009JJ00";"16";;;;
"38668";"6059";"  38";"2010JJ00";"16";;;;
"38669";"6059";"  38";"2011XX00";"19";;;;
"38670";"6059";"  38";"2011JJ00";"18";;;;
"38671";"6059";"  38";"2012JJ00";"18";;;;
"38672";"6059";"  39";"2006JJ00";"18";;;;
"38673";"6059";"  39";"2007JJ00";"18";;;;
"38674";"6059";"  39";"2008JJ00";"18";;;;
"38675";"6059";"  39";"2009JJ00";"18";;;;
"38676";"6059";"  39";"2010JJ00";"17";;;;
"38677";"6059";"  39";"2011XX00";"12";;;;
"38678";"6059";"  39";"2011JJ00";"13";;;;
"38679";"6059";"  39";"2012JJ00";"12";;;;
"38680";"6059";"  42";"2006JJ00";"215";"1.8";"66";"307";"302"
"38681";"6059";"  42";"2007JJ00";"222";"1.8";"72.9";"328";"323"
"38682";"6059";"  42";"2008JJ00";"239";"1.8";"82.9";"348";"345"
"38683";"6059";"  42";"2009JJ00";"252";"1.7";"85.2";"338";"332"
"38684";"6059";"  42";"2010JJ00";"273";"1.7";"87";"319";"314"
"38685";"6059";"  42";"2011XX00";"280";"1.7";"85.9";"307";"302"
"38686";"6059";"  42";"2011JJ00";"279";"1.7";"86.7";"310";"306"
"38687";"6059";"  42";"2012JJ00";"299";"1.7";"91.3";"305";"301"
"38688";"6059";"  43";"2006JJ00";"75";"1";"22.8";"303";"295"
"38689";"6059";"  43";"2007JJ00";"76";"1";"24.5";"322";"315"
"38690";"6059";"  43";"2008JJ00";"81";"1";"27.7";"344";"339"
"38691";"6059";"  43";"2009JJ00";"90";"1";"29.9";"334";"325"
"38692";"6059";"  43";"2010JJ00";"96";"1";"30.3";"316";"309"
"38693";"6059";"  43";"2011XX00";"99";"1";"30.2";"306";"297"
"38694";"6059";"  43";"2011JJ00";"100";"1";"30.9";"309";"304"
"38695";"6059";"  43";"2012JJ00";"106";"1";"32.1";"304";"298"
"38696";"6059";"  44";"2006JJ00";"21";"1";"6.3";"308";"310"
"38697";"6059";"  44";"2007JJ00";"21";"1";"6.8";"317";"310"
"38698";"6059";"  44";"2008JJ00";"23";"1";"7.9";"347";"346"
"38699";"6059";"  44";"2009JJ00";"25";"1";"8.4";"338";"325"
"38700";"6059";"  44";"2010JJ00";"27";"1";"8.6";"317";"309"
"38701";"6059";"  44";"2011XX00";"29";"1";"8.9";"308";"305"
"38702";"6059";"  44";"2011JJ00";"27";"1";"8.4";"310";"305"
"38703";"6059";"  44";"2012JJ00";"29";"1";"8.9";"305";"300"
"38704";"6059";"  45";"2006JJ00";"55";"1";"16.5";"301";"293"
"38705";"6059";"  45";"2007JJ00";"55";"1";"17.8";"324";"316"
"38706";"6059";"  45";"2008JJ00";"58";"1";"19.8";"343";"338"
"38707";"6059";"  45";"2009JJ00";"65";"1";"21.5";"332";"323"
"38708";"6059";"  45";"2010JJ00";"69";"1";"21.7";"316";"308"
"38709";"6059";"  45";"2011XX00";"70";"1";"21.3";"304";"295"
"38710";"6059";"  45";"2011JJ00";"73";"1";"22.5";"309";"303"
"38711";"6059";"  45";"2012JJ00";"77";"1";"23.2";"303";"298"
"38712";"6059";"  46";"2006JJ00";"117";"2";"36";"308";"304"
"38713";"6059";"  46";"2007JJ00";"125";"2";"41.3";"331";"327"
"38714";"6059";"  46";"2008JJ00";"136";"2";"47.5";"349";"346"
"38715";"6059";"  46";"2009JJ00";"141";"2";"47.8";"340";"335"
"38716";"6059";"  46";"2010JJ00";"155";"2";"49.6";"320";"316"
"38717";"6059";"  46";"2011XX00";"158";"2";"48.6";"307";"303"
"38718";"6059";"  46";"2011JJ00";"156";"2";"48.6";"311";"306"
"38719";"6059";"  46";"2012JJ00";"169";"2";"51.8";"306";"301"
"38720";"6059";"  47";"2006JJ00";"86";"2";"26.5";"308";"303"
"38721";"6059";"  47";"2007JJ00";"93";"2";"30.6";"330";"325"
"38722";"6059";"  47";"2008JJ00";"102";"2";"35.3";"347";"345"
"38723";"6059";"  47";"2009JJ00";"104";"2";"35.2";"339";"336"
"38724";"6059";"  47";"2010JJ00";"114";"2";"36.5";"319";"315"
"38725";"6059";"  47";"2011XX00";"117";"2";"36.2";"308";"304"
"38726";"6059";"  47";"2011JJ00";"117";"2";"36.5";"311";"306"
"38727";"6059";"  47";"2012JJ00";"128";"2";"39.2";"306";"301"
"38728";"6059";"  48";"2006JJ00";"31";"2";"9.5";"307";"306"
"38729";"6059";"  48";"2007JJ00";"32";"2";"10.6";"332";"328"
"38730";"6059";"  48";"2008JJ00";"35";"2";"12.2";"353";"350"
"38731";"6059";"  48";"2009JJ00";"37";"2";"12.6";"341";"335"
"38732";"6059";"  48";"2010JJ00";"40";"2";"13";"322";"317"
"38733";"6059";"  48";"2011XX00";"41";"2";"12.4";"305";"299"
"38734";"6059";"  48";"2011JJ00";"39";"2";"12.1";"311";"306"
"38735";"6059";"  48";"2012JJ00";"41";"2";"12.6";"306";"301"
"38736";"6059";"  49";"2006JJ00";"23";"3.1";"7.2";"314";"315"
"38737";"6059";"  49";"2007JJ00";"21";"3";"7.1";"332";"329"
"38738";"6059";"  49";"2008JJ00";"22";"3";"7.7";"353";"355"
"38739";"6059";"  49";"2009JJ00";"22";"3";"7.6";"345";"343"
"38740";"6059";"  49";"2010JJ00";"22";"3";"7.1";"327";"325"
"38741";"6059";"  49";"2011XX00";"23";"3.1";"7.1";"315";"311"
"38742";"6059";"  49";"2011JJ00";"23";"3.1";"7.2";"315";"313"
"38743";"6059";"  49";"2012JJ00";"24";"3.1";"7.3";"310";"307"
"38744";"6059";"  50";"2006JJ00";"491";"2.9";"149.8";"305";"300"
"38745";"6059";"  50";"2007JJ00";"488";"2.9";"158.5";"325";"319"
"38746";"6059";"  50";"2008JJ00";"478";"2.9";"163.6";"342";"336"
"38747";"6059";"  50";"2009JJ00";"472";"2.8";"157.6";"334";"327"
"38748";"6059";"  50";"2010JJ00";"458";"2.8";"144.9";"317";"311"
"38749";"6059";"  50";"2011XX00";"454";"2.8";"138.6";"305";"299"
"38750";"6059";"  50";"2011JJ00";"454";"2.8";"139.7";"307";"301"
"38751";"6059";"  50";"2012JJ00";"442";"2.8";"133.7";"303";"297"
"38752";"6059";"6061";"2006JJ00";"18";;;;
"38753";"6059";"6061";"2007JJ00";"17";;;;
"38754";"6059";"6061";"2008JJ00";"22";"1.7";"7.4";"342";"338"
"38755";"6059";"6061";"2009JJ00";"19";;;;
"38756";"6059";"6061";"2010JJ00";"21";"1.9";"6.6";"315";"309"
"38757";"6059";"6061";"2011XX00";"19";;;;
"38758";"6059";"6061";"2011JJ00";"21";"1.7";"6.5";"309";"304"
"38759";"6059";"6061";"2012JJ00";"21";"1.6";"6.4";"304";"299"
"38760";"6059";"6062";"2006JJ00";"26";"1.3";"7.7";"299";"289"
"38761";"6059";"6062";"2007JJ00";"29";"1.2";"9.2";"322";"315"
"38762";"6059";"6062";"2008JJ00";"26";"1.2";"8.9";"341";"334"
"38763";"6059";"6062";"2009JJ00";"31";"1.2";"10.1";"329";"316"
"38764";"6059";"6062";"2010JJ00";"30";"1.3";"9.3";"311";"303"
"38765";"6059";"6062";"2011XX00";"33";"1.2";"10";"301";"288"
"38766";"6059";"6062";"2011JJ00";"33";"1.2";"10.1";"305";"298"
"38767";"6059";"6062";"2012JJ00";"34";"1.2";"10.2";"300";"293"
"38768";"6059";"6063";"2006JJ00";"39";"1.4";"11.6";"300";"289"
"38769";"6059";"6063";"2007JJ00";"39";"1.5";"12.4";"321";"315"
"38770";"6059";"6063";"2008JJ00";"40";"1.5";"13.6";"341";"334"
"38771";"6059";"6063";"2009JJ00";"41";"1.4";"13.6";"329";"317"
"38772";"6059";"6063";"2010JJ00";"38";"1.4";"12";"314";"308"
"38773";"6059";"6063";"2011XX00";"43";"1.4";"12.9";"303";"298"
"38774";"6059";"6063";"2011JJ00";"43";"1.4";"13.1";"305";"298"
"38775";"6059";"6063";"2012JJ00";"43";"1.4";"13";"300";"293"
"38776";"6059";"6064";"2006JJ00";"48";"1.7";"14.1";"297";"289"
"38777";"6059";"6064";"2007JJ00";"51";"1.6";"16.6";"322";"313"
"38778";"6059";"6064";"2008JJ00";"54";"1.6";"18.4";"338";"332"
"38779";"6059";"6064";"2009JJ00";"55";"1.6";"18.1";"329";"319"
"38780";"6059";"6064";"2010JJ00";"59";"1.6";"18.3";"312";"301"
"38781";"6059";"6064";"2011XX00";"60";"1.6";"17.9";"300";"289"
"38782";"6059";"6064";"2011JJ00";"58";"1.6";"17.7";"304";"297"
"38783";"6059";"6064";"2012JJ00";"59";"1.6";"17.6";"300";"292"
"38784";"6059";"6065";"2006JJ00";"66";"1.9";"20";"302";"295"
"38785";"6059";"6065";"2007JJ00";"65";"1.9";"21";"322";"314"
"38786";"6059";"6065";"2008JJ00";"70";"1.9";"24";"343";"336"
"38787";"6059";"6065";"2009JJ00";"75";"1.8";"24.9";"333";"326"
"38788";"6059";"6065";"2010JJ00";"74";"1.8";"23.3";"315";"308"
"38789";"6059";"6065";"2011XX00";"77";"1.8";"23.3";"304";"298"
"38790";"6059";"6065";"2011JJ00";"75";"1.8";"23";"306";"300"
"38791";"6059";"6065";"2012JJ00";"77";"1.8";"23.1";"301";"294"
"38792";"6059";"6066";"2006JJ00";"77";"2.2";"23.3";"303";"298"
"38793";"6059";"6066";"2007JJ00";"80";"2.2";"25.8";"322";"317"
"38794";"6059";"6066";"2008JJ00";"75";"2.2";"25.5";"343";"336"
"38795";"6059";"6066";"2009JJ00";"75";"2.2";"24.8";"333";"325"
"38796";"6059";"6066";"2010JJ00";"83";"2";"26.2";"316";"309"
"38797";"6059";"6066";"2011XX00";"80";"2.1";"24.3";"303";"295"
"38798";"6059";"6066";"2011JJ00";"82";"2.1";"25.2";"307";"301"
"38799";"6059";"6066";"2012JJ00";"84";"2";"25.3";"302";"297"
"38800";"6059";"6067";"2006JJ00";"84";"2.5";"25.6";"305";"299"
"38801";"6059";"6067";"2007JJ00";"85";"2.5";"27.7";"326";"320"
"38802";"6059";"6067";"2008JJ00";"88";"2.4";"30.3";"344";"338"
"38803";"6059";"6067";"2009JJ00";"87";"2.4";"28.9";"334";"327"
"38804";"6059";"6067";"2010JJ00";"88";"2.4";"28.2";"319";"314"
"38805";"6059";"6067";"2011XX00";"89";"2.4";"27.2";"307";"302"
"38806";"6059";"6067";"2011JJ00";"87";"2.4";"26.9";"308";"302"
"38807";"6059";"6067";"2012JJ00";"88";"2.3";"26.7";"304";"298"
"38808";"6059";"6068";"2006JJ00";"102";"2.8";"31.3";"306";"302"
"38809";"6059";"6068";"2007JJ00";"96";"2.8";"31.6";"329";"325"
"38810";"6059";"6068";"2008JJ00";"100";"2.8";"34.5";"344";"340"
"38811";"6059";"6068";"2009JJ00";"99";"2.7";"33.3";"337";"332"
"38812";"6059";"6068";"2010JJ00";"101";"2.7";"32.2";"320";"316"
"38813";"6059";"6068";"2011XX00";"100";"2.6";"30.6";"308";"304"
"38814";"6059";"6068";"2011JJ00";"97";"2.7";"29.9";"309";"304"
"38815";"6059";"6068";"2012JJ00";"97";"2.7";"29.4";"305";"299"
"38816";"6059";"6069";"2006JJ00";"122";"3.1";"38";"311";"308"
"38817";"6059";"6069";"2007JJ00";"124";"3.1";"40.8";"328";"323"
"38818";"6059";"6069";"2008JJ00";"123";"3";"42.5";"346";"342"
"38819";"6059";"6069";"2009JJ00";"119";"3";"40.3";"339";"334"
"38820";"6059";"6069";"2010JJ00";"114";"3.1";"36.6";"321";"318"
"38821";"6059";"6069";"2011XX00";"111";"3.1";"34.2";"309";"303"
"38822";"6059";"6069";"2011JJ00";"113";"3";"35.2";"310";"305"
"38823";"6059";"6069";"2012JJ00";"112";"3";"34.3";"305";"300"
"38824";"6059";"6070";"2006JJ00";"125";"3.5";"38.7";"309";"306"
"38825";"6059";"6070";"2007JJ00";"124";"3.4";"40.7";"329";"325"
"38826";"6059";"6070";"2008JJ00";"119";"3.4";"41.3";"348";"346"
"38827";"6059";"6070";"2009JJ00";"124";"3.4";"42.3";"342";"339"
"38828";"6059";"6070";"2010JJ00";"123";"3.4";"39.2";"320";"314"
"38829";"6059";"6070";"2011XX00";"123";"3.4";"38.1";"310";"306"
"38830";"6059";"6070";"2011JJ00";"124";"3.4";"38.8";"314";"310"
"38831";"6059";"6070";"2012JJ00";"126";"3.4";"38.9";"309";"305"
"38832";"6059";"6081";"2006JJ00";"1";;;;
"38833";"6059";"6081";"2007JJ00";"1";;;;
"38834";"6059";"6081";"2008JJ00";"1";;;;
"38835";"6059";"6081";"2009JJ00";"1";;;;
"38836";"6059";"6081";"2010JJ00";"1";;;;
"38837";"6059";"6081";"2011XX00";"1";;;;
"38838";"6059";"6081";"2011JJ00";"1";;;;
"38839";"6059";"6081";"2012JJ00";"1";;;;
"38840";"6059";"6082";"2006JJ00";"154";"3.4";"46.4";"302";"295"
"38841";"6059";"6082";"2007JJ00";"141";"3.4";"45.3";"322";"315"
"38842";"6059";"6082";"2008JJ00";"129";"3.4";"43.7";"339";"331"
"38843";"6059";"6082";"2009JJ00";"124";"3.4";"41.1";"330";"322"
"38844";"6059";"6082";"2010JJ00";"113";"3.4";"35.3";"313";"305"
"38845";"6059";"6082";"2011XX00";"107";"3.4";"32.3";"301";"293"
"38846";"6059";"6082";"2011JJ00";"108";"3.4";"32.8";"305";"297"
"38847";"6059";"6082";"2012JJ00";"100";"3.4";"30.1";"299";"292"
"38848";"6059";"6083";"2006JJ00";"351";"2.7";"107.5";"307";"303"
"38849";"6059";"6083";"2007JJ00";"359";"2.7";"117.2";"326";"322"
"38850";"6059";"6083";"2008JJ00";"362";"2.7";"124.6";"344";"338"
"38851";"6059";"6083";"2009JJ00";"360";"2.7";"120.6";"335";"329"
"38852";"6059";"6083";"2010JJ00";"359";"2.7";"114.2";"318";"313"
"38853";"6059";"6083";"2011XX00";"361";"2.7";"110.7";"306";"301"
"38854";"6059";"6083";"2011JJ00";"361";"2.7";"111.3";"309";"303"
"38855";"6059";"6083";"2012JJ00";"357";"2.7";"108.4";"304";"298"
"38856";"6059";"6084";"2006JJ00";"201";"1.7";"61.6";"306";"301"
"38857";"6059";"6084";"2007JJ00";"210";"1.7";"68.5";"327";"322"
"38858";"6059";"6084";"2008JJ00";"224";"1.7";"77.9";"347";"344"
"38859";"6059";"6084";"2009JJ00";"239";"1.7";"80.7";"338";"332"
"38860";"6059";"6084";"2010JJ00";"258";"1.7";"82.2";"319";"313"
"38861";"6059";"6084";"2011XX00";"264";"1.7";"81.2";"307";"302"
"38862";"6059";"6084";"2011JJ00";"264";"1.7";"81.9";"310";"305"
"38863";"6059";"6084";"2012JJ00";"283";"1.7";"86.2";"305";"300"
"38864";"6059";"6101";"2006JJ00";"1";;;;
"38865";"6059";"6101";"2007JJ00";"1";;;;
"38866";"6059";"6101";"2008JJ00";"1";;;;
"38867";"6059";"6101";"2009JJ00";"1";;;;
"38868";"6059";"6101";"2010JJ00";"1";;;;
"38869";"6059";"6101";"2011XX00";"1";;;;
"38870";"6059";"6101";"2011JJ00";"1";;;;
"38871";"6059";"6101";"2012JJ00";"1";;;;
"38872";"6059";"6102";"2006JJ00";"5";;;;
"38873";"6059";"6102";"2007JJ00";"5";;;;
"38874";"6059";"6102";"2008JJ00";"5";;;;
"38875";"6059";"6102";"2009JJ00";"6";;;;
"38876";"6059";"6102";"2010JJ00";"5";;;;
"38877";"6059";"6102";"2011XX00";"4";;;;
"38878";"6059";"6102";"2011JJ00";"5";;;;
"38879";"6059";"6102";"2012JJ00";"5";;;;
"38880";"6059";"6103";"2006JJ00";"22";"2.9";"6.6";"300";"291"
"38881";"6059";"6103";"2007JJ00";"17";;;;
"38882";"6059";"6103";"2008JJ00";"15";;;;
"38883";"6059";"6103";"2009JJ00";"15";;;;
"38884";"6059";"6103";"2010JJ00";"13";;;;
"38885";"6059";"6103";"2011XX00";"14";;;;
"38886";"6059";"6103";"2011JJ00";"13";;;;
"38887";"6059";"6103";"2012JJ00";"13";;;;
"38888";"6059";"6104";"2006JJ00";"54";"3.4";"16.3";"302";"297"
"38889";"6059";"6104";"2007JJ00";"48";"3.4";"15.3";"319";"311"
"38890";"6059";"6104";"2008JJ00";"42";"3.4";"14.1";"337";"329"
"38891";"6059";"6104";"2009JJ00";"36";"3.5";"12.1";"332";"322"
"38892";"6059";"6104";"2010JJ00";"31";"3.5";"9.7";"312";"303"
"38893";"6059";"6104";"2011XX00";"29";"3.5";"8.7";"298";"288"
"38894";"6059";"6104";"2011JJ00";"31";"3.4";"9.4";"305";"297"
"38895";"6059";"6104";"2012JJ00";"27";"3.4";"8.1";"299";"291"
"38896";"6059";"6105";"2006JJ00";"73";"3.7";"22.1";"303";"296"
"38897";"6059";"6105";"2007JJ00";"72";"3.6";"23.2";"324";"318"
"38898";"6059";"6105";"2008JJ00";"67";"3.6";"22.9";"340";"335"
"38899";"6059";"6105";"2009JJ00";"66";"3.5";"22";"332";"325"
"38900";"6059";"6105";"2010JJ00";"63";"3.5";"19.8";"314";"306"
"38901";"6059";"6105";"2011XX00";"60";"3.5";"18.4";"304";"298"
"38902";"6059";"6105";"2011JJ00";"59";"3.6";"17.9";"306";"300"
"38903";"6059";"6105";"2012JJ00";"55";"3.5";"16.7";"301";"294"
"38904";"6059";"6106";"2006JJ00";"82";"3.5";"24.9";"305";"300"
"38905";"6059";"6106";"2007JJ00";"83";"3.5";"27.1";"325";"320"
"38906";"6059";"6106";"2008JJ00";"80";"3.6";"27.3";"344";"339"
"38907";"6059";"6106";"2009JJ00";"81";"3.6";"27";"334";"328"
"38908";"6059";"6106";"2010JJ00";"83";"3.5";"26.2";"318";"313"
"38909";"6059";"6106";"2011XX00";"80";"3.4";"24.6";"305";"300"
"38910";"6059";"6106";"2011JJ00";"80";"3.4";"24.5";"308";"302"
"38911";"6059";"6106";"2012JJ00";"77";"3.4";"23.4";"303";"297"
"38912";"6059";"6107";"2006JJ00";"90";"2.9";"27.6";"306";"304"
"38913";"6059";"6107";"2007JJ00";"92";"2.9";"30";"325";"322"
"38914";"6059";"6107";"2008JJ00";"91";"2.9";"31.1";"343";"338"
"38915";"6059";"6107";"2009JJ00";"93";"2.9";"31.2";"335";"329"
"38916";"6059";"6107";"2010JJ00";"89";"3";"28.3";"317";"311"
"38917";"6059";"6107";"2011XX00";"86";"3.1";"26.3";"306";"302"
"38918";"6059";"6107";"2011JJ00";"87";"3";"26.9";"308";"302"
"38919";"6059";"6107";"2012JJ00";"87";"3";"26.5";"303";"298"
"38920";"6059";"6108";"2006JJ00";"99";"2.3";"30.5";"307";"304"
"38921";"6059";"6108";"2007JJ00";"96";"2.3";"31.5";"328";"323"
"38922";"6059";"6108";"2008JJ00";"95";"2.3";"32.5";"343";"338"
"38923";"6059";"6108";"2009JJ00";"89";"2.3";"30";"336";"330"
"38924";"6059";"6108";"2010JJ00";"91";"2.3";"28.8";"318";"312"
"38925";"6059";"6108";"2011XX00";"90";"2.4";"27.8";"307";"301"
"38926";"6059";"6108";"2011JJ00";"91";"2.4";"28.2";"309";"303"
"38927";"6059";"6108";"2012JJ00";"92";"2.4";"27.9";"304";"299"
"38928";"6059";"6109";"2006JJ00";"80";"2";"24.5";"308";"306"
"38929";"6059";"6109";"2007JJ00";"87";"2";"28.6";"327";"323"
"38930";"6059";"6109";"2008JJ00";"97";"2";"33.6";"346";"340"
"38931";"6059";"6109";"2009JJ00";"97";"2";"32.4";"335";"329"
"38932";"6059";"6109";"2010JJ00";"97";"2";"30.9";"319";"315"
"38933";"6059";"6109";"2011XX00";"105";"2";"32.1";"307";"301"
"38934";"6059";"6109";"2011JJ00";"103";"2";"31.8";"309";"304"
"38935";"6059";"6109";"2012JJ00";"100";"2";"30.6";"305";"300"
"38936";"6059";"6110";"2006JJ00";"64";"1.8";"19.7";"306";"300"
"38937";"6059";"6110";"2007JJ00";"67";"1.8";"21.8";"326";"320"
"38938";"6059";"6110";"2008JJ00";"68";"1.8";"23.7";"347";"346"
"38939";"6059";"6110";"2009JJ00";"76";"1.8";"25.8";"339";"334"
"38940";"6059";"6110";"2010JJ00";"81";"1.8";"26.1";"320";"314"
"38941";"6059";"6110";"2011XX00";"81";"1.8";"24.8";"308";"303"
"38942";"6059";"6110";"2011JJ00";"81";"1.8";"25";"310";"305"
"38943";"6059";"6110";"2012JJ00";"89";"1.8";"27.3";"305";"300"
"38944";"6059";"6111";"2006JJ00";"56";"1.7";"17";"303";"296"
"38945";"6059";"6111";"2007JJ00";"57";"1.7";"18.5";"327";"320"
"38946";"6059";"6111";"2008JJ00";"59";"1.7";"20.6";"347";"341"
"38947";"6059";"6111";"2009JJ00";"63";"1.7";"21.2";"338";"331"
"38948";"6059";"6111";"2010JJ00";"65";"1.7";"20.8";"321";"319"
"38949";"6059";"6111";"2011XX00";"67";"1.7";"20.6";"306";"301"
"38950";"6059";"6111";"2011JJ00";"66";"1.7";"20.3";"309";"304"
"38951";"6059";"6111";"2012JJ00";"68";"1.7";"20.8";"305";"300"
"38952";"6059";"6112";"2006JJ00";"81";"1.5";"25";"308";"304"
"38953";"6059";"6112";"2007JJ00";"86";"1.5";"28.2";"328";"324"
"38954";"6059";"6112";"2008JJ00";"97";"1.5";"33.6";"347";"344"
"38955";"6059";"6112";"2009JJ00";"100";"1.5";"33.7";"336";"331"
"38956";"6059";"6112";"2010JJ00";"112";"1.5";"35.4";"317";"310"
"38957";"6059";"6112";"2011XX00";"117";"1.5";"35.9";"308";"301"
"38958";"6059";"6112";"2011JJ00";"118";"1.5";"36.6";"311";"306"
"38959";"6059";"6112";"2012JJ00";"125";"1.5";"38.2";"306";"301"
"38960";"6059";" 122";"2006JJ00";"650";"2.6";"198.4";"305";"301"
"38961";"6059";" 122";"2007JJ00";"654";"2.5";"213.1";"326";"321"
"38962";"6059";" 122";"2008JJ00";"656";"2.5";"225.8";"344";"339"
"38963";"6059";" 122";"2009JJ00";"660";"2.5";"221.5";"335";"329"
"38964";"6059";" 122";"2010JJ00";"667";"2.4";"211.9";"318";"312"
"38965";"6059";" 122";"2011XX00";"672";"2.4";"205.8";"306";"300"
"38966";"6059";" 122";"2011JJ00";"668";"2.4";"206.4";"309";"303"
"38967";"6059";" 122";"2012JJ00";"674";"2.4";"204.9";"304";"298"
"38968";"6059";" 123";"2006JJ00";"49";"2.4";"15.1";"307";"299"
"38969";"6059";" 123";"2007JJ00";"48";"2.3";"15.7";"325";"319"
"38970";"6059";" 123";"2008JJ00";"52";"2.3";"18";"346";"342"
"38971";"6059";" 123";"2009JJ00";"54";"2.2";"18.1";"334";"329"
"38972";"6059";" 123";"2010JJ00";"54";"2.2";"16.9";"315";"308"
"38973";"6059";" 123";"2011XX00";"52";"2.2";"15.9";"305";"295"
"38974";"6059";" 123";"2011JJ00";"53";"2.2";"16.3";"308";"302"
"38975";"6059";" 123";"2012JJ00";"54";"2.2";"16.3";"303";"297"
"38976";"6059";" 124";"2006JJ00";"14";;;;
"38977";"6059";" 124";"2007JJ00";"14";;;;
"38978";"6059";" 124";"2008JJ00";"15";;;;
"38979";"6059";" 124";"2009JJ00";"16";;;;
"38980";"6059";" 124";"2010JJ00";"14";;;;
"38981";"6059";" 124";"2011XX00";"15";;;;
"38982";"6059";" 124";"2011JJ00";"15";;;;
"38983";"6059";" 124";"2012JJ00";"15";;;;
"38984";"6059";" 125";"2006JJ00";"21";"2.2";"6.3";"306";"299"
"38985";"6059";" 125";"2007JJ00";"19";;;;
"38986";"6059";" 125";"2008JJ00";"21";"2.1";"7.4";"344";"336"
"38987";"6059";" 125";"2009JJ00";"22";"2.1";"7.3";"333";"328"
"38988";"6059";" 125";"2010JJ00";"23";"2.2";"7.2";"316";"308"
"38989";"6059";" 125";"2011XX00";"21";"2.1";"6.5";"305";"295"
"38990";"6059";" 125";"2011JJ00";"20";"2.1";"6.2";"307";"301"
"38991";"6059";" 125";"2012JJ00";"20";"2";"6.1";"302";"296"
"38992";"6059";" 126";"2006JJ00";"6";;;;
"38993";"6059";" 126";"2007JJ00";"5";;;;
"38994";"6059";" 126";"2008JJ00";"5";;;;
"38995";"6059";" 126";"2009JJ00";"5";;;;
"38996";"6059";" 126";"2010JJ00";"4";;;;
"38997";"6059";" 126";"2011XX00";"5";;;;
"38998";"6059";" 126";"2011JJ00";"6";;;;
"38999";"6059";" 126";"2012JJ00";"6";;;;
"39000";"6059";" 127";"2006JJ00";"8";;;;
"39001";"6059";" 127";"2007JJ00";"10";;;;
"39002";"6059";" 127";"2008JJ00";"11";;;;
"39003";"6059";" 127";"2009JJ00";"11";;;;
"39004";"6059";" 127";"2010JJ00";"12";;;;
"39005";"6059";" 127";"2011XX00";"11";;;;
"39006";"6059";" 127";"2011JJ00";"11";;;;
"39007";"6059";" 127";"2012JJ00";"12";;;;
"39008";"6059";" 128";"2006JJ00";"8";;;;
"39009";"6059";" 128";"2007JJ00";"8";;;;
"39010";"6059";" 128";"2008JJ00";"8";;;;
"39011";"6059";" 128";"2009JJ00";"10";;;;
"39012";"6059";" 128";"2010JJ00";"10";;;;
"39013";"6059";" 128";"2011XX00";"9";;;;
"39014";"6059";" 128";"2011JJ00";"12";;;;
"39015";"6059";" 128";"2012JJ00";"13";;;;
"39016";"6059";" 129";"2006JJ00";"3";;;;
"39017";"6059";" 129";"2007JJ00";"3";;;;
"39018";"6059";" 129";"2008JJ00";"3";;;;
"39019";"6059";" 129";"2009JJ00";"4";;;;
"39020";"6059";" 129";"2010JJ00";"3";;;;
"39021";"6059";" 129";"2011XX00";"2";;;;
"39022";"6059";" 129";"2011JJ00";"4";;;;
"39023";"6059";" 129";"2012JJ00";"4";;;;
"39024";"6059";" 130";"2006JJ00";"1";;;;
"39025";"6059";" 130";"2007JJ00";"1";;;;
"39026";"6059";" 130";"2008JJ00";"1";;;;
"39027";"6059";" 130";"2009JJ00";"1";;;;
"39028";"6059";" 130";"2010JJ00";"1";;;;
"39029";"6059";" 130";"2011XX00";"1";;;;
"39030";"6059";" 130";"2011JJ00";"1";;;;
"39031";"6059";" 130";"2012JJ00";"1";;;;
"39032";"6059";" 131";"2006JJ00";"1";;;;
"39033";"6059";" 131";"2007JJ00";"1";;;;
"39034";"6059";" 131";"2008JJ00";"1";;;;
"39035";"6059";" 131";"2009JJ00";"2";;;;
"39036";"6059";" 131";"2010JJ00";"1";;;;
"39037";"6059";" 131";"2011XX00";"2";;;;
"39038";"6059";" 131";"2011JJ00";"2";;;;
"39039";"6059";" 131";"2012JJ00";"2";;;;
"39040";"6059";" 132";"2006JJ00";"0";;;;
"39041";"6059";" 132";"2007JJ00";"1";;;;
"39042";"6059";" 132";"2008JJ00";"1";;;;
"39043";"6059";" 132";"2009JJ00";"0";;;;
"39044";"6059";" 132";"2010JJ00";"1";;;;
"39045";"6059";" 132";"2011XX00";"1";;;;
"39046";"6059";" 132";"2011JJ00";"1";;;;
"39047";"6059";" 132";"2012JJ00";"1";;;;
"39048";"6059";" 133";"2006JJ00";"3";;;;
